,amount,asset,date,signer,sender
4035,1.950031521,mSOL,2022-01-05,7VM8c5U7gcCUSK7owYrJ9nGsU8okntNqMuaNGqcYC8qT,7VM8c5U7gcCUSK7owYrJ9nGsU8okntNqMuaNGqcYC8qT
4036,1.0,mSOL,2022-01-05,7sEZkd5RhWjt34B8acjhN4k6p3cmT6SSL5KdeTUzbbGP,7sEZkd5RhWjt34B8acjhN4k6p3cmT6SSL5KdeTUzbbGP
4037,21.180564825,mSOL,2022-01-05,85U4sqRqYzT9GJRe6XtWU8dPUHneLJHTKfxv1wQtseqW,85U4sqRqYzT9GJRe6XtWU8dPUHneLJHTKfxv1wQtseqW
4038,4.714990226,mSOL,2022-01-05,8Exhqbh4RubB3TWTMgMxAUQa5HNCqDC2tpvCx8cPPw4z,8Exhqbh4RubB3TWTMgMxAUQa5HNCqDC2tpvCx8cPPw4z
4039,0.974566779,mSOL,2022-01-05,8gxJEB4eSp5R8Z4Vy8TChcbLWPG93cVhpGLYWPuo4UMz,8gxJEB4eSp5R8Z4Vy8TChcbLWPG93cVhpGLYWPuo4UMz
4040,39.974867714,mSOL,2022-01-05,8iBinNVAEHkBFTvKXpA9JHXkRByze1R5G5wYg8kMTJhc,8iBinNVAEHkBFTvKXpA9JHXkRByze1R5G5wYg8kMTJhc
4041,6.819782193,mSOL,2022-01-05,8irG6iFvPrkTt9mTmCqN5jF6CqjjB9mJR3jJ4MpSsjPW,8irG6iFvPrkTt9mTmCqN5jF6CqjjB9mJR3jJ4MpSsjPW
4042,3.21222,mSOL,2022-01-05,9CDgs77uv1v1bHuyU5vwSwQt9Nk4iBDZhLXeuefqMqoi,9CDgs77uv1v1bHuyU5vwSwQt9Nk4iBDZhLXeuefqMqoi
4043,100.0,mSOL,2022-01-05,9Sxgru42oAC6vwy8sQnUgeQABha3kegQmXXt1HdgMAHE,9Sxgru42oAC6vwy8sQnUgeQABha3kegQmXXt1HdgMAHE
4044,40.0,mSOL,2022-01-05,9mSFaSJgQotHmL14xSMcRgNC9hnidNfGkyJ2fhvizKuj,9mSFaSJgQotHmL14xSMcRgNC9hnidNfGkyJ2fhvizKuj
4045,49.710379304,mSOL,2022-01-05,9mnmAL7f7uM7xzxcCaTvGZsFiVw1pSPB86Bm6Jx2HeqD,9mnmAL7f7uM7xzxcCaTvGZsFiVw1pSPB86Bm6Jx2HeqD
4046,29.320137973,mSOL,2022-01-05,AonSRP62VWZY2kvwA2Yq8wt9ksfBmfGLcuJdCCvBRE4R,AonSRP62VWZY2kvwA2Yq8wt9ksfBmfGLcuJdCCvBRE4R
4047,2.0,mSOL,2022-01-05,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv
4048,10.509118157,mSOL,2022-01-05,B2odzEhARayR3Vf6VX4uzEMAY43UX3F1qnmDqrRmXRex,B2odzEhARayR3Vf6VX4uzEMAY43UX3F1qnmDqrRmXRex
4049,75.321430265,mSOL,2022-01-05,BB6yyWai3GtkmCjq3eA6emouNh3ypQ8gnyUc8HarhxZT,BB6yyWai3GtkmCjq3eA6emouNh3ypQ8gnyUc8HarhxZT
4050,0.242,mSOL,2022-01-05,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG
4051,30.0,mSOL,2022-01-05,BxC131fG5TgGE1Wek7WtU4cTJcHWAs5cTmEmnx5BmQus,BxC131fG5TgGE1Wek7WtU4cTJcHWAs5cTmEmnx5BmQus
4052,9.776160753,mSOL,2022-01-05,C3UuZnCG7SrViycFXq3Rgg331mQsjhPSH31yHKntUt4t,C3UuZnCG7SrViycFXq3Rgg331mQsjhPSH31yHKntUt4t
4053,482.971108608,mSOL,2022-01-05,CJe6pgKAsfdShDsMBy9wqaJiC7Ga5ycWcqcE7hxYuF8R,CJe6pgKAsfdShDsMBy9wqaJiC7Ga5ycWcqcE7hxYuF8R
4054,0.231305276,mSOL,2022-01-05,CR54RQpDoecToyJpCzP2ips8N1URnGXsvdW3y85XTEiw,CR54RQpDoecToyJpCzP2ips8N1URnGXsvdW3y85XTEiw
4055,3.0,mSOL,2022-01-05,CgvwGXQvroh3KLQ8KmWU4PVHiKAQtzcCwcXKSHwr2ich,CgvwGXQvroh3KLQ8KmWU4PVHiKAQtzcCwcXKSHwr2ich
4056,5.00245,mSOL,2022-01-05,CmkZiVG1Gwho5oY7Uawkf5W2VvYaa4bxbmqmvhsMVDXq,CmkZiVG1Gwho5oY7Uawkf5W2VvYaa4bxbmqmvhsMVDXq
4057,0.294254035,mSOL,2022-01-05,D1bqKwNvuL22NmWQ6iyhTivAsLg8uvBhLrzqYqxr2aTK,D1bqKwNvuL22NmWQ6iyhTivAsLg8uvBhLrzqYqxr2aTK
4058,68.410026901,mSOL,2022-01-05,D2XjwGpiQ9577WErpFtU94TBJseRoU2EgB5E99QCrXYC,D2XjwGpiQ9577WErpFtU94TBJseRoU2EgB5E99QCrXYC
4059,2594.213467317,mSOL,2022-01-05,DM2M2qLucxu6BDsYbn64M45a4n2Aft6WsmojqRMZepZL,DM2M2qLucxu6BDsYbn64M45a4n2Aft6WsmojqRMZepZL
4060,5.026527006,mSOL,2022-01-05,DMptzaLgdWwuBgML1YgSxCgj6V5GpJpVeeiqema3MoVA,DMptzaLgdWwuBgML1YgSxCgj6V5GpJpVeeiqema3MoVA
4061,10.0,mSOL,2022-01-05,DX4JcwyMAzFe8gWo56BvJSdpLtbXzvfYDF9tdDBzSqna,DX4JcwyMAzFe8gWo56BvJSdpLtbXzvfYDF9tdDBzSqna
4062,0.243979485,mSOL,2022-01-05,DXxWteixoDCdkUkUa6QMj36ei4TnQEYP1QDkYFV5ocAG,DXxWteixoDCdkUkUa6QMj36ei4TnQEYP1QDkYFV5ocAG
4063,44.36321,mSOL,2022-01-05,Dd2jKBEQ2NwL2wfCmrnYEC84c2Qk5odoVbBnACePQP22,Dd2jKBEQ2NwL2wfCmrnYEC84c2Qk5odoVbBnACePQP22
4064,37.787045822,mSOL,2022-01-05,DdymDLAwbsn5R3cN26d2NdmhiKv9sAGDFnPBbsPT9ut1,DdymDLAwbsn5R3cN26d2NdmhiKv9sAGDFnPBbsPT9ut1
4065,8.063570194,mSOL,2022-01-05,E1X41UgH55xSXSM6BgF9Ds3BB2gNG7wwFbaR2bAr3Jdg,E1X41UgH55xSXSM6BgF9Ds3BB2gNG7wwFbaR2bAr3Jdg
4066,1.002799648,mSOL,2022-01-05,E1a8LfpP2r7nhNfrSwJCf7UKQ3vY89nLD6s64wfBoVKo,E1a8LfpP2r7nhNfrSwJCf7UKQ3vY89nLD6s64wfBoVKo
4067,100.0,mSOL,2022-01-05,E6ZmfuyPqKSNjR68oyXmmAPx9ifWK47mhhaLXutSX9Gm,E6ZmfuyPqKSNjR68oyXmmAPx9ifWK47mhhaLXutSX9Gm
4068,1.000000004,mSOL,2022-01-05,ERnuoMCTSFA5kPBYKEEctPkwcy93FtNQinRwwTMhij1H,ERnuoMCTSFA5kPBYKEEctPkwcy93FtNQinRwwTMhij1H
4069,8.379048439,mSOL,2022-01-05,EZPRdxLV7uu95tkvv1HRXZ4ZVNrSQzCKYVQyGu52W3sL,EZPRdxLV7uu95tkvv1HRXZ4ZVNrSQzCKYVQyGu52W3sL
4070,50.009968283,mSOL,2022-01-05,FWrLpMp3HiHAdzHeqGMTsJsB7BgSAMCpECzfNZZFw7X8,FWrLpMp3HiHAdzHeqGMTsJsB7BgSAMCpECzfNZZFw7X8
4071,24.364169494,mSOL,2022-01-05,FrekP8DCjXSmQDBBBZiWC3L7PVAtRz2p9V3DFSioYZpx,FrekP8DCjXSmQDBBBZiWC3L7PVAtRz2p9V3DFSioYZpx
4072,4.017375231,mSOL,2022-01-05,Fwtv9hwXp4qCSkrhRzKTg4YPnvv5sjN8mjDtDmTJnqod,Fwtv9hwXp4qCSkrhRzKTg4YPnvv5sjN8mjDtDmTJnqod
4073,6.0,mSOL,2022-01-05,GPxK4UCtUp9rPcETBeVtjTje2GCrpA1bGZEJDyqXvkyb,GPxK4UCtUp9rPcETBeVtjTje2GCrpA1bGZEJDyqXvkyb
4074,2.0,mSOL,2022-01-05,Gg1Jh9aDCfrqm2BcFDK5fRPeGuGp8BQ3jD2gXqDniEY9,Gg1Jh9aDCfrqm2BcFDK5fRPeGuGp8BQ3jD2gXqDniEY9
4075,200.000000003,mSOL,2022-01-05,GrU22mDAotm52r1Z8tcTLQXvdAKyp9L4Y1v2MGCuf8Mb,GrU22mDAotm52r1Z8tcTLQXvdAKyp9L4Y1v2MGCuf8Mb
4076,0.717085895,mSOL,2022-01-05,H1jAuQ7RRutQ6HA7dBp1SD284UH4Z6eecguQEofKgCak,H1jAuQ7RRutQ6HA7dBp1SD284UH4Z6eecguQEofKgCak
4077,0.4,mSOL,2022-01-05,H99DiQWEqYD2HubAyKEkMtfpvnwPprvTEY7DVdLaeHY5,H99DiQWEqYD2HubAyKEkMtfpvnwPprvTEY7DVdLaeHY5
4078,3.000000036,mSOL,2022-01-05,HWuHnJ45iWHo47aLBxKTeEKPLrCSGALjEsnPhUB2a7ML,HWuHnJ45iWHo47aLBxKTeEKPLrCSGALjEsnPhUB2a7ML
4079,1.500001663,mSOL,2022-01-05,Hhr6sEKoWv9X2QgRAr1jb4M3n81wx5PkDqAuE1m4ZEoa,Hhr6sEKoWv9X2QgRAr1jb4M3n81wx5PkDqAuE1m4ZEoa
4080,7.796534238,mSOL,2022-01-05,J6QVVLQMGqKewzk9rUATEMNVeRcJsdi3gJTWeAWECRqT,J6QVVLQMGqKewzk9rUATEMNVeRcJsdi3gJTWeAWECRqT
4081,1.235078431,mSOL,2022-01-05,J6dkuoaun8cGYAmRigRtnb8m1TuTT8CQbJ8p4wEVMe8m,J6dkuoaun8cGYAmRigRtnb8m1TuTT8CQbJ8p4wEVMe8m
4082,9.745702018,mSOL,2022-01-05,J74H2A4JY7GLRPrx6NRHsv7i2wH4MwDBkxQUedWqiVKm,J74H2A4JY7GLRPrx6NRHsv7i2wH4MwDBkxQUedWqiVKm
4083,0.861083597,mSOL,2022-01-05,JAoRbiLpgTVkzhQCP6uXYTY4X1omRrYouFVoTMrVb9MC,JAoRbiLpgTVkzhQCP6uXYTY4X1omRrYouFVoTMrVb9MC
4084,26.313303136,mSOL,2022-01-05,VVJbEnnXZN6uHoxjwv6HnKQ1er7BF7vRVaKsxfoyVtC,VVJbEnnXZN6uHoxjwv6HnKQ1er7BF7vRVaKsxfoyVtC
4085,14.321563267,mSOL,2022-01-05,Yx7J7sM2ntwVCsLnjaogbiRG3CYtUxNGjWjtTNQGHwX,Yx7J7sM2ntwVCsLnjaogbiRG3CYtUxNGjWjtTNQGHwX
4086,20.003715246,mSOL,2022-01-05,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c
4087,4.786043298,mSOL,2022-01-05,j1oPci94Ufbouub355BcEUJAEZXBaBj3KqBiREAs1q4,j1oPci94Ufbouub355BcEUJAEZXBaBj3KqBiREAs1q4
4088,974.566779766,mSOL,2022-01-05,rsTH4hUSrHSPtDHu4FVRiPQpxKzWRjc4txZkCtWvBPK,rsTH4hUSrHSPtDHu4FVRiPQpxKzWRjc4txZkCtWvBPK
4089,25.0,mSOL,2022-01-06,2atEZTjB5io9gmv8r9WFF2Ykchgg4EQ7xVcfAdMBWHdY,2atEZTjB5io9gmv8r9WFF2Ykchgg4EQ7xVcfAdMBWHdY
4090,17.407692674,mSOL,2022-01-06,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu
4091,4.87283,mSOL,2022-01-06,2ntB9bVpsJTTpzDroHr2mwDHF6wS9ZvEdAU8qEj7rxJa,2ntB9bVpsJTTpzDroHr2mwDHF6wS9ZvEdAU8qEj7rxJa
4092,97.706198462,mSOL,2022-01-06,2wJbExGh9nUFWjK8tXqTZ3huKbuVs15xagpyNcz91wSU,2wJbExGh9nUFWjK8tXqTZ3huKbuVs15xagpyNcz91wSU
4093,7539.69261405,mSOL,2022-01-06,3GYPiqCrAXkhH8xcRi8jJTLhdsXkyJS52qtHqbWGNeoR,3GYPiqCrAXkhH8xcRi8jJTLhdsXkyJS52qtHqbWGNeoR
4094,48.77323873,mSOL,2022-01-06,3h8hgu6Y6PJPc9T7mYKnL4yGnfeAzyvAcSUxYUoYHj85,3h8hgu6Y6PJPc9T7mYKnL4yGnfeAzyvAcSUxYUoYHj85
4095,9.656285848,mSOL,2022-01-06,3tBzN6Gfi6vDrATGYo1fpmNPzecShTV3AZ61eQ8eeabg,3tBzN6Gfi6vDrATGYo1fpmNPzecShTV3AZ61eQ8eeabg
4096,139.745667798,mSOL,2022-01-06,4MuWP2ddAMXrmXuH4bnc3UgvPGtyrpHN3G8B1ZDJyjff,4MuWP2ddAMXrmXuH4bnc3UgvPGtyrpHN3G8B1ZDJyjff
4097,1.156867123,mSOL,2022-01-06,4UwU4P1DLgZnDv81sdtLfABAyrReiAejMM83DZjoCuAE,4UwU4P1DLgZnDv81sdtLfABAyrReiAejMM83DZjoCuAE
4098,0.422020337,mSOL,2022-01-06,4YFXXAYZ1GKZUwqibKxerEhc9jTyoiECpDiH5tBLEEfv,4YFXXAYZ1GKZUwqibKxerEhc9jTyoiECpDiH5tBLEEfv
4099,15.045652307,mSOL,2022-01-06,4oeSLtPnjsvjmpbJ1rzbB6UcD6ibCKqQ9CaeQhLP3BwG,4oeSLtPnjsvjmpbJ1rzbB6UcD6ibCKqQ9CaeQhLP3BwG
4100,0.2,mSOL,2022-01-06,54hjqySrj2kWEYdFZHx9QQTannnecYK4Cx9uWUWGYoKa,54hjqySrj2kWEYdFZHx9QQTannnecYK4Cx9uWUWGYoKa
4101,5.457573966,mSOL,2022-01-06,55a6n9YpmkL9imkXy1HdUoEYmZHw1mbE38w79ADcwJ6s,55a6n9YpmkL9imkXy1HdUoEYmZHw1mbE38w79ADcwJ6s
4102,0.586201591,mSOL,2022-01-06,5LaHgE5LxRiJRakSWqe5WrdLghg484jL9mHenBkqYAu3,5LaHgE5LxRiJRakSWqe5WrdLghg484jL9mHenBkqYAu3
4103,5.067747254,mSOL,2022-01-06,5STWnthFnTp8ZtSyQMVUF4WQsBZq5Rj12mJCtLwjHVGE,5STWnthFnTp8ZtSyQMVUF4WQsBZq5Rj12mJCtLwjHVGE
4104,350.844040715,mSOL,2022-01-06,5YeP8KTSuzdoBcvqYZyHRm7wV8SeGJtxLMwoWQEBXmtd,5YeP8KTSuzdoBcvqYZyHRm7wV8SeGJtxLMwoWQEBXmtd
4105,1191.436762761,mSOL,2022-01-06,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo
4106,1.0,mSOL,2022-01-06,5gae5fcpUEJR39JeZkBCY6CEPYDxh9XehbtgsiiEjbLk,5gae5fcpUEJR39JeZkBCY6CEPYDxh9XehbtgsiiEjbLk
4107,80.88904272,mSOL,2022-01-06,5iPdRczYEpYaoN9hDtopgc5qeVNTHkct2PmEuCFAWaQh,5iPdRczYEpYaoN9hDtopgc5qeVNTHkct2PmEuCFAWaQh
4108,66.270541023,mSOL,2022-01-06,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU
4109,0.107202345,mSOL,2022-01-06,6BM1ff2uQv6Pcrwn4NwPyHn8NBvBDea8ar1zKZTuCcxX,6BM1ff2uQv6Pcrwn4NwPyHn8NBvBDea8ar1zKZTuCcxX
4110,1.999997366,mSOL,2022-01-06,6ESJCx6DqLWQ82Qwtxu6p9v8RBURz2uzZdy9ZxRvFgjt,6ESJCx6DqLWQ82Qwtxu6p9v8RBURz2uzZdy9ZxRvFgjt
4111,8.722438443,mSOL,2022-01-06,6QyXjmR78n1WBqo5BDYv1mwqeUiWLpLyaYgvBYLA642i,6QyXjmR78n1WBqo5BDYv1mwqeUiWLpLyaYgvBYLA642i
4112,1008.822802075,mSOL,2022-01-06,6x3EyeeHxyNQMdEwJDTfAbRKPnA7dBAe82fqd9gV9Pe5,6x3EyeeHxyNQMdEwJDTfAbRKPnA7dBAe82fqd9gV9Pe5
4113,200.0,mSOL,2022-01-06,7RCDGRGZPnFcUdKEaewrP815tuYDwWDmWytdHK6AaoqA,7RCDGRGZPnFcUdKEaewrP815tuYDwWDmWytdHK6AaoqA
4114,0.974566779,mSOL,2022-01-06,7VM8c5U7gcCUSK7owYrJ9nGsU8okntNqMuaNGqcYC8qT,7VM8c5U7gcCUSK7owYrJ9nGsU8okntNqMuaNGqcYC8qT
4115,16.449235229,mSOL,2022-01-06,7rNapJcMKvpFfjKf9YSsfyh1x6e4PjYSM9iej4Byid7D,7rNapJcMKvpFfjKf9YSsfyh1x6e4PjYSM9iej4Byid7D
4116,29.237003392,mSOL,2022-01-06,8QNYnbU3QzvxNFudGFd1SizhX4w5CPGU2nrjowUk8m14,8QNYnbU3QzvxNFudGFd1SizhX4w5CPGU2nrjowUk8m14
4117,3.970492898,mSOL,2022-01-06,8keimoGtv3Xf5vuUeMVFBukAxeMFuxbHMz8FPSHvJZG6,8keimoGtv3Xf5vuUeMVFBukAxeMFuxbHMz8FPSHvJZG6
4118,3.001665681,mSOL,2022-01-06,9HjwETtADboQtnoHaYETUPBbv7tqt6PfYZpXJkVaBSep,9HjwETtADboQtnoHaYETUPBbv7tqt6PfYZpXJkVaBSep
4119,9.745667797,mSOL,2022-01-06,9SG9XmPQ5razRtaoVsLEyYcZ5aFX5Kgb5W7ojhyE275n,9SG9XmPQ5razRtaoVsLEyYcZ5aFX5Kgb5W7ojhyE275n
4120,100.303051859,mSOL,2022-01-06,9kiNRgDzfbRAcid4w6nbcH7eZtyUuWFr9t6LGKDaDbS6,9kiNRgDzfbRAcid4w6nbcH7eZtyUuWFr9t6LGKDaDbS6
4121,329.26246691,mSOL,2022-01-06,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD
4122,5.0,mSOL,2022-01-06,A155ReaUKqZ3n7FW3onBp1vUnhhG3rPh2Bjyk2nUh4im,A155ReaUKqZ3n7FW3onBp1vUnhhG3rPh2Bjyk2nUh4im
4123,5.555030644,mSOL,2022-01-06,AaH89fdgug31XSpRGFfPRjcQUB93uzDZvwgcQHLaYA5P,AaH89fdgug31XSpRGFfPRjcQUB93uzDZvwgcQHLaYA5P
4124,1.172326269,mSOL,2022-01-06,AcVVYFysUD968dDpjDeFPqA1WzY8nZqmcgnDZVjjN4cz,AcVVYFysUD968dDpjDeFPqA1WzY8nZqmcgnDZVjjN4cz
4125,13.16872221,mSOL,2022-01-06,AjHy1x3H6qotEU9mEFw95VvWuB84vzh2f1TzxdcPUmgT,AjHy1x3H6qotEU9mEFw95VvWuB84vzh2f1TzxdcPUmgT
4126,1.0,mSOL,2022-01-06,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv
4127,0.101507241,mSOL,2022-01-06,B3bb1xLsABXZWF854voG38YvKiYiPzgDQ7vyYgK8Whh2,B3bb1xLsABXZWF854voG38YvKiYiPzgDQ7vyYgK8Whh2
4128,34.921731539,mSOL,2022-01-06,BD7bfrphVNMJmEALxY3Qom384hDBq8wZwip5Eqq6mQeE,BD7bfrphVNMJmEALxY3Qom384hDBq8wZwip5Eqq6mQeE
4129,2.000785598,mSOL,2022-01-06,BDJdTjsDnVbbWgfw2GqRpueX5xQDdPwJYLkCMUCGLeAe,BDJdTjsDnVbbWgfw2GqRpueX5xQDdPwJYLkCMUCGLeAe
4130,0.706116084,mSOL,2022-01-06,BHYSmvcVtUrpsgc3ashGxSBFPuT7Chx8Kzd43ipyY5qZ,BHYSmvcVtUrpsgc3ashGxSBFPuT7Chx8Kzd43ipyY5qZ
4131,5.73376779,mSOL,2022-01-06,BLPbLxxBPreZcMn9sRDeF8sbP5jYv5vPF3XefSFJwyt6,BLPbLxxBPreZcMn9sRDeF8sbP5jYv5vPF3XefSFJwyt6
4132,1.511674149,mSOL,2022-01-06,BMKcx28G7RdvY7ATme7sKBuuzsFWAcqySmxEfWWRFNvc,BMKcx28G7RdvY7ATme7sKBuuzsFWAcqySmxEfWWRFNvc
4133,1.0,mSOL,2022-01-06,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG
4134,10.0,mSOL,2022-01-06,BxC131fG5TgGE1Wek7WtU4cTJcHWAs5cTmEmnx5BmQus,BxC131fG5TgGE1Wek7WtU4cTJcHWAs5cTmEmnx5BmQus
4135,34.126024724,mSOL,2022-01-06,Ch2r6gTY9kS6QasuacxTCD5kyPqyQ85fqwfGWpZy3WMy,Ch2r6gTY9kS6QasuacxTCD5kyPqyQ85fqwfGWpZy3WMy
4136,136.0,mSOL,2022-01-06,CusUDbkSgLXJjZNKBubNEaM73hEptK4qsgVsWuCyhgzQ,CusUDbkSgLXJjZNKBubNEaM73hEptK4qsgVsWuCyhgzQ
4137,24.09180022,mSOL,2022-01-06,DDDAoN6aTsKJN7azexmvwvhva5FPtRL5uLQ2hKq4JqKx,DDDAoN6aTsKJN7azexmvwvhva5FPtRL5uLQ2hKq4JqKx
4138,1.0,mSOL,2022-01-06,DFj2jN63pFw2LS14SQK5t3Ezi7Rdh4Njq1knBo9GfnpC,DFj2jN63pFw2LS14SQK5t3Ezi7Rdh4Njq1knBo9GfnpC
4139,4.872833898,mSOL,2022-01-06,DXxWteixoDCdkUkUa6QMj36ei4TnQEYP1QDkYFV5ocAG,DXxWteixoDCdkUkUa6QMj36ei4TnQEYP1QDkYFV5ocAG
4140,0.974720351,mSOL,2022-01-06,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo
4141,1.122684529,mSOL,2022-01-06,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL
4142,5.021331168,mSOL,2022-01-06,EoSF2yWPhu4Dc4ULqpTj3tgVEfBxt9F43YdAAHrWueet,EoSF2yWPhu4Dc4ULqpTj3tgVEfBxt9F43YdAAHrWueet
4143,40.005729087,mSOL,2022-01-06,FWrLpMp3HiHAdzHeqGMTsJsB7BgSAMCpECzfNZZFw7X8,FWrLpMp3HiHAdzHeqGMTsJsB7BgSAMCpECzfNZZFw7X8
4144,31.592,mSOL,2022-01-06,GNisgcTZZ2WS5PFAEkVUbFso3wNe22cjhmZiEjGcqeHD,GNisgcTZZ2WS5PFAEkVUbFso3wNe22cjhmZiEjGcqeHD
4145,3.0,mSOL,2022-01-06,GTsjnDsvZEKVZHDQmXtfLEHbss3f8dtBMXNbC3arMB5X,GTsjnDsvZEKVZHDQmXtfLEHbss3f8dtBMXNbC3arMB5X
4146,20.0,mSOL,2022-01-06,GWD47LRDmsDw5oC1QnGLLDDC7Yuk4EuBU2tdZjaEfUJK,GWD47LRDmsDw5oC1QnGLLDDC7Yuk4EuBU2tdZjaEfUJK
4147,14.241785709,mSOL,2022-01-06,GZXtx3aXxjDDUe4xA21KRXGnPrSQn8gT6LnYGeUQNHt5,GZXtx3aXxjDDUe4xA21KRXGnPrSQn8gT6LnYGeUQNHt5
4148,1.16,mSOL,2022-01-06,Gf27gNsfKrz4e56V9myBjaRUhEqFcM9Ghj5fBL1Qkf1Z,Gf27gNsfKrz4e56V9myBjaRUhEqFcM9Ghj5fBL1Qkf1Z
4149,51.749496005,mSOL,2022-01-06,H6bRpYPh9yWjVFqC51wwLw2iLnQ3vEWNCsfzjjeY2w3k,H6bRpYPh9yWjVFqC51wwLw2iLnQ3vEWNCsfzjjeY2w3k
4150,1.471295712,mSOL,2022-01-06,HFRjUoVVho1rDyK2TfuV97GnyEU316q7KDJCdt7XhvEv,HFRjUoVVho1rDyK2TfuV97GnyEU316q7KDJCdt7XhvEv
4151,1.5,mSOL,2022-01-06,HGDTha8y94aGzT22miMetpf8ucf6a9pYwE3RdQ5wC7ES,HGDTha8y94aGzT22miMetpf8ucf6a9pYwE3RdQ5wC7ES
4152,3.869352529,mSOL,2022-01-06,HJjbn5cNbMwSptBrQNTBYcCVpRcRpy5SatynNEpM7tvp,HJjbn5cNbMwSptBrQNTBYcCVpRcRpy5SatynNEpM7tvp
4153,36.842885208,mSOL,2022-01-06,HQDm4A3EQdygYLSGwb3zjnRXGVsHvDuicka82jeX2FcQ,HQDm4A3EQdygYLSGwb3zjnRXGVsHvDuicka82jeX2FcQ
4154,5.847400678,mSOL,2022-01-06,HS1Qic75pzW1t13S1EN4ACMzWNVQ4JBHJoc3Cu1FnG6K,HS1Qic75pzW1t13S1EN4ACMzWNVQ4JBHJoc3Cu1FnG6K
4155,1.0,mSOL,2022-01-06,Hm5MnwnFhyLF9ZDCtA4dqWXSWF9UrntM1HQUcSofeVV2,Hm5MnwnFhyLF9ZDCtA4dqWXSWF9UrntM1HQUcSofeVV2
4156,29.258354965,mSOL,2022-01-06,Htz3qid6Pj3cumkJjcco9wTzufC5Ey9zipMDamSMj2F,Htz3qid6Pj3cumkJjcco9wTzufC5Ey9zipMDamSMj2F
4157,1.559306847,mSOL,2022-01-07,24HvBf2VcxgDuqNntgmXK85cTjWhJGe9cMWLRSUpypcb,24HvBf2VcxgDuqNntgmXK85cTjWhJGe9cMWLRSUpypcb
4158,5.0,mSOL,2022-01-07,2atEZTjB5io9gmv8r9WFF2Ykchgg4EQ7xVcfAdMBWHdY,2atEZTjB5io9gmv8r9WFF2Ykchgg4EQ7xVcfAdMBWHdY
4159,45.219898581,mSOL,2022-01-07,2cCo384dWicHdq6Ai1sXjzBkF31us5ZfYJFTdtgvBGUi,2cCo384dWicHdq6Ai1sXjzBkF31us5ZfYJFTdtgvBGUi
4160,0.883236939,mSOL,2022-01-07,3Q8HypoakvGpypWbknHEM5CY2VWxd6gk1ojSZYLE4nVr,3Q8HypoakvGpypWbknHEM5CY2VWxd6gk1ojSZYLE4nVr
4161,10.0,mSOL,2022-01-07,3a9ei3CbZv778hdC3hMHqJm65kSeizwjNofUXb6LDRo7,3a9ei3CbZv778hdC3hMHqJm65kSeizwjNofUXb6LDRo7
4162,12.947543971,mSOL,2022-01-07,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC
4163,10.135494508,mSOL,2022-01-07,458jv1icrhJfWdoPbWsFg5bsPkAC3VUGRqPNGqZeJ7Sg,458jv1icrhJfWdoPbWsFg5bsPkAC3VUGRqPNGqZeJ7Sg
4164,246.842771516,mSOL,2022-01-07,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp
4165,3.790526713,mSOL,2022-01-07,4ChrPph2rCZ9bRqD6eo8xgeaKYMpypWyCDFB4aWUPqXp,4ChrPph2rCZ9bRqD6eo8xgeaKYMpypWyCDFB4aWUPqXp
