,amount,symbol,cash,date,signer,receiver,asset
1125,30344.45392,USDC,USDC,2022-01-21T09:05:51Z,5UDr6eZ58eCzW7HmgueoFt6h5zJSbFJWt9D6id4kJfPF,5UDr6eZ58eCzW7HmgueoFt6h5zJSbFJWt9D6id4kJfPF,SOL
1126,303.550487,USDC,USDC,2022-01-21T09:09:05Z,ErN3t5CM7yGfxm3aZdGGNUSwE7BHBVqnShGfqJkrGogm,ErN3t5CM7yGfxm3aZdGGNUSwE7BHBVqnShGfqJkrGogm,SOL
1127,1011.834959,USDC,USDC,2022-01-21T09:17:34Z,6SgianEGQDfbCCEh3K1nu74HT2az5cT3CcJwvDjfMA1u,6SgianEGQDfbCCEh3K1nu74HT2az5cT3CcJwvDjfMA1u,SOL
1128,2503.05047,USDC,USDC,2022-01-21T09:45:53Z,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,MNGO
1129,504.49816,USDC,USDC,2022-01-21T09:50:55Z,E1Jz9U2ADAam2qZSWcXhuqqND5WBZKUbNHTesx4HwJp6,E1Jz9U2ADAam2qZSWcXhuqqND5WBZKUbNHTesx4HwJp6,SOL
1130,4035.985182,USDC,USDC,2022-01-21T09:53:03Z,5iFT84r13RL9FtgEjKFig7eR77QoqtbkUweYAvjJDADm,5iFT84r13RL9FtgEjKFig7eR77QoqtbkUweYAvjJDADm,SOL
1131,2826.073404,USDC,USDC,2022-01-21T10:13:43Z,HYLKPxEC6jU7Tfnv9CRdh97NgQQAChj9iwoVFcFGeUHy,HYLKPxEC6jU7Tfnv9CRdh97NgQQAChj9iwoVFcFGeUHy,SOL
1132,5059.174799,USDC,USDC,2022-01-21T10:35:55Z,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,SOL
1133,1003.215555,USDC,USDC,2022-01-21T10:37:21Z,Ez3rkvwQKBkuFYRepwuVRukxMcbA4S8JzPzTkDvZUgbw,Ez3rkvwQKBkuFYRepwuVRukxMcbA4S8JzPzTkDvZUgbw,MNGO
1134,17008.787865,USDC,USDC,2022-01-21T10:40:34Z,A1trQrj4jxnqjUJt1NhsNNijW71HL4FpMtoH2xoMHBZN,A1trQrj4jxnqjUJt1NhsNNijW71HL4FpMtoH2xoMHBZN,SOL
1135,1e-06,USDC,USDC,2022-01-21T10:45:30Z,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,SOL
1136,101.183495,USDC,USDC,2022-01-21T10:59:45Z,9SVTFo32tTdUk2VS6iY8wJtkYYdofsaacPNq47vdHS13,9SVTFo32tTdUk2VS6iY8wJtkYYdofsaacPNq47vdHS13,SOL
1137,101.183495,USDC,USDC,2022-01-21T11:23:07Z,98x9Rn63Ne8xbL3w522zgbuYg9bdHn7cRqJQVCUZUFsp,98x9Rn63Ne8xbL3w522zgbuYg9bdHn7cRqJQVCUZUFsp,SOL
1138,1026.989361,USDC,USDC,2022-01-21T11:36:41Z,64FzdSkh4FKg6ihKxeZJYThXmXCxxCTxNdmTi1Wk7pGv,64FzdSkh4FKg6ihKxeZJYThXmXCxxCTxNdmTi1Wk7pGv,SOL
1139,1000.19832,USDC,USDC,2022-01-21T12:06:22Z,En8SDvWPcpFw2yqKjq5KoqnopHkBQFNa2J9jDco5wVyp,En8SDvWPcpFw2yqKjq5KoqnopHkBQFNa2J9jDco5wVyp,MNGO
1140,1715.293702,USDC,USDC,2022-01-21T12:12:38Z,5AnuDgxFA4GiqJX1LjoE9Az7ytGjxP68aXFuiihyH7t1,5AnuDgxFA4GiqJX1LjoE9Az7ytGjxP68aXFuiihyH7t1,SOL
1141,49732.089086,USDC,USDC,2022-01-21T12:21:18Z,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,SOL
1142,8071.970364,USDC,USDC,2022-01-21T12:29:56Z,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,SOL
1143,25.434115,USDC,USDC,2022-01-21T12:33:09Z,Ca2DQyCuHBL65HY1ttNqVSXkYuRjybXdB7PVH9Z2Y839,Ca2DQyCuHBL65HY1ttNqVSXkYuRjybXdB7PVH9Z2Y839,MNGO
1144,3117.537145,USDC,USDC,2022-01-21T12:54:06Z,87M83kURXaN5ouhuRPz3eguzinSP9F55JLPghWF9tTA7,87M83kURXaN5ouhuRPz3eguzinSP9F55JLPghWF9tTA7,SOL
1145,250.29988,USDC,USDC,2022-01-21T12:54:57Z,8jcTMu5kwnM4rLecrGXcF76CTeyKet7B74p57QVPk7WD,8jcTMu5kwnM4rLecrGXcF76CTeyKet7B74p57QVPk7WD,MNGO
1146,335.995766,USDC,USDC,2022-01-21T13:08:43Z,AFWi3jG1sGA7cNYsrjEncE3PdQSg4cVxj3sRSnhn5mRm,AFWi3jG1sGA7cNYsrjEncE3PdQSg4cVxj3sRSnhn5mRm,SOL
1147,1734.977635,USDC,USDC,2022-01-21T13:12:26Z,E1VnXHbQyNZFzJsHfAAi98kaetwrA4AN5ajAW5cv78X1,E1VnXHbQyNZFzJsHfAAi98kaetwrA4AN5ajAW5cv78X1,SOL
1148,5059.174799,USDC,USDC,2022-01-21T13:14:28Z,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,SOL
1149,71.768762,USDC,USDC,2022-01-21T13:20:10Z,59UgmC5hRBUejFm3fdyWsxnCQgJHHfCwsBsDu1t6t913,59UgmC5hRBUejFm3fdyWsxnCQgJHHfCwsBsDu1t6t913,BTC
1150,102.870246,USDC,USDC,2022-01-21T13:33:37Z,Ehs5mH4sJFpafjZjL6p1qQmXJeiVT9CZvpiMay6WsJLF,Ehs5mH4sJFpafjZjL6p1qQmXJeiVT9CZvpiMay6WsJLF,MNGO
1151,704.240531,USDC,USDC,2022-01-21T13:33:38Z,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,BTC
1152,505.917479,USDC,USDC,2022-01-21T13:43:15Z,8WN9ZB6xqqCXBdv6Wxfbs1staY7ppe2S2eQXEXCMqCTH,8WN9ZB6xqqCXBdv6Wxfbs1staY7ppe2S2eQXEXCMqCTH,SOL
1153,1004.530735,USDC,USDC,2022-01-21T13:55:40Z,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,MNGO
1154,4375.309676,USDC,USDC,2022-01-21T13:56:02Z,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,SOL
1155,5853.18751,USDC,USDC,2022-01-21T14:14:13Z,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,SOL
1156,328.160563,USDC,USDC,2022-01-21T14:21:27Z,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,SOL
1157,10118.349597,USDC,USDC,2022-01-21T14:28:09Z,Hb57yjfnHVNR3vGKMdXyo9i5HPeSnaLWXrH4QSpnbvVe,Hb57yjfnHVNR3vGKMdXyo9i5HPeSnaLWXrH4QSpnbvVe,SOL
1158,112.31368,USDC,USDC,2022-01-21T14:28:34Z,F2xKZYjrpvkRRDS9ro1WarmtCqeP9SxupcngbvaAC26V,F2xKZYjrpvkRRDS9ro1WarmtCqeP9SxupcngbvaAC26V,SOL
1159,202.36699,USDC,USDC,2022-01-21T14:31:59Z,BEhpnUUWBNgptjMBxmsjax27u1957RYMjwufamRWSg39,BEhpnUUWBNgptjMBxmsjax27u1957RYMjwufamRWSg39,SOL
1160,100.276087,USDC,USDC,2022-01-21T14:36:58Z,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL,BTC
1161,146.650893,USDC,USDC,2022-01-21T14:42:02Z,v4uBLczbooaeDBSQtXhKBw7r3vptUghQcwvWyiuET8Y,v4uBLczbooaeDBSQtXhKBw7r3vptUghQcwvWyiuET8Y,MNGO
1162,1501.799279,USDC,USDC,2022-01-21T14:44:46Z,84tzPuhsE7cGetZtT8HwReKGzdxGrVeF5nxBcEPWDEgk,84tzPuhsE7cGetZtT8HwReKGzdxGrVeF5nxBcEPWDEgk,MNGO
1163,10118.349597,USDC,USDC,2022-01-21T14:47:47Z,GdBypNHcpRzEgEmRjJNAxv9PJT3ggGs8NtCsMEpGrfbQ,GdBypNHcpRzEgEmRjJNAxv9PJT3ggGs8NtCsMEpGrfbQ,SOL
1164,13815.150881,USDC,USDC,2022-01-21T14:53:58Z,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,SOL
1165,2522.490738,USDC,USDC,2022-01-21T15:00:26Z,Ap585JJcR6UvAGhuiLSAczicdeTyCJbdvfmtPHeZSrvo,Ap585JJcR6UvAGhuiLSAczicdeTyCJbdvfmtPHeZSrvo,SOL
1166,9230.806209,USDC,USDC,2022-01-21T15:04:45Z,5K5ULmbaxs56hBPXX6ekoBR9k6i5fKGK9cccGWvqbPVN,5K5ULmbaxs56hBPXX6ekoBR9k6i5fKGK9cccGWvqbPVN,SOL
1167,3009.646665,USDC,USDC,2022-01-21T15:12:20Z,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,MNGO
1168,201.799258,USDC,USDC,2022-01-21T15:16:07Z,9pUBxRBELFzqxqFiaxfd1K3pLUkpXmsSSu6y5zep7wsM,9pUBxRBELFzqxqFiaxfd1K3pLUkpXmsSSu6y5zep7wsM,SOL
1169,1025.145406,USDC,USDC,2022-01-21T15:32:21Z,5adDsF7WMJfPtpLANtLLx7MxgdEtf6oALSJKMW4Rw891,5adDsF7WMJfPtpLANtLLx7MxgdEtf6oALSJKMW4Rw891,SOL
1170,605.397776,USDC,USDC,2022-01-21T15:55:40Z,ADviVcQVefLH778E3pxoHNYURoFTCdLcNxPcq8hMopNb,ADviVcQVefLH778E3pxoHNYURoFTCdLcNxPcq8hMopNb,SOL
1171,101.010618,USDC,USDC,2022-01-21T16:05:43Z,5MCnLBDb5DUY2FbDbSrVqwehEBaNXNpBPYTzHJ856WKX,5MCnLBDb5DUY2FbDbSrVqwehEBaNXNpBPYTzHJ856WKX,SOL
1172,2006.43111,USDC,USDC,2022-01-21T16:34:36Z,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,MNGO
1173,252.958738,USDC,USDC,2022-01-21T16:48:45Z,6o2ASdEoRGDZaaHRupBmocL7wKWNpyMXkFKePGsSs79p,6o2ASdEoRGDZaaHRupBmocL7wKWNpyMXkFKePGsSs79p,SOL
1174,10118.349598,USDC,USDC,2022-01-21T16:49:44Z,Bxwmt4cPkAbhHBtn8kwUB8Cf7HuxUDNsFk7uWc8AvPXu,Bxwmt4cPkAbhHBtn8kwUB8Cf7HuxUDNsFk7uWc8AvPXu,SOL
1175,2220.378231,USDC,USDC,2022-01-21T16:54:11Z,4q5KccTWp1rnk531hjzFve3X2zMsfNvaM4MJk9frzBCh,4q5KccTWp1rnk531hjzFve3X2zMsfNvaM4MJk9frzBCh,SOL
1176,501.607777,USDC,USDC,2022-01-21T17:19:56Z,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,MNGO
1177,100321.555529,USDC,USDC,2022-01-21T17:31:34Z,GFpNdXho1pkJFn1xiH3nXKLY5LqUq5T27b9ZY8dKkNRg,GFpNdXho1pkJFn1xiH3nXKLY5LqUq5T27b9ZY8dKkNRg,MNGO
1178,10118.349599,USDC,USDC,2022-01-21T17:32:16Z,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,SOL
1179,25.952034,USDC,USDC,2022-01-21T17:42:37Z,7hNK3T39rt7zCQHu5cj7V8yP2SKUJUnowht2kiNM3d9m,7hNK3T39rt7zCQHu5cj7V8yP2SKUJUnowht2kiNM3d9m,SOL
1180,2529.587399,USDC,USDC,2022-01-21T17:57:55Z,8Hj4C4Row7TkhXyG53NaofbaJW6xYmZCpKPzYLdNGJ5P,8Hj4C4Row7TkhXyG53NaofbaJW6xYmZCpKPzYLdNGJ5P,SOL
1181,3.178338,USDC,USDC,2022-01-21T18:06:35Z,GHFokkmmWrZ5bDrenDZLxDNTunzaJprjdX4BJa4FvSqm,GHFokkmmWrZ5bDrenDZLxDNTunzaJprjdX4BJa4FvSqm,SOL
1182,5423.515322,USDC,USDC,2022-01-21T18:21:13Z,27javo7PGk6ErQ2XH2zjgUbMWMMPykQPuQW5WwdcSFDd,27javo7PGk6ErQ2XH2zjgUbMWMMPykQPuQW5WwdcSFDd,SOL
1183,25.069973,USDC,USDC,2022-01-21T18:35:00Z,6TSFJNbuoGAAZ2Uj9Q4SZYEafKBmUkLsJFck2rt9LRPx,6TSFJNbuoGAAZ2Uj9Q4SZYEafKBmUkLsJFck2rt9LRPx,SOL
1184,303.550487,USDC,USDC,2022-01-21T18:45:39Z,58sQ6xWWCukRvK664aAHsqMJEGDrGY1azac9vrM5Q7EV,58sQ6xWWCukRvK664aAHsqMJEGDrGY1azac9vrM5Q7EV,SOL
1185,201.799258,USDC,USDC,2022-01-21T19:45:05Z,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,SOL
1186,50591.777496,USDC,USDC,2022-01-21T20:48:47Z,C8juJsU1wxepGZ2nXX5EaMkFz3gzBmUKv3brKwevaz2L,C8juJsU1wxepGZ2nXX5EaMkFz3gzBmUKv3brKwevaz2L,SOL
1187,23455.869607,USDC,USDC,2022-01-21T20:49:06Z,6NBTGMTn6JfkekdDo7mLpgsV2EuHaZTk7AXmxSchdmnZ,6NBTGMTn6JfkekdDo7mLpgsV2EuHaZTk7AXmxSchdmnZ,MNGO
1188,10060.579019,USDC,USDC,2022-01-21T21:24:02Z,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,BTC
1189,10118.349599,USDC,USDC,2022-01-21T21:24:53Z,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,SOL
1190,1262.66226,USDC,USDC,2022-01-21T21:43:29Z,GXHFo79MHsYUWBxR1nHCRqpSAVb2xLV6BvAKeu6Kjo3s,GXHFo79MHsYUWBxR1nHCRqpSAVb2xLV6BvAKeu6Kjo3s,SOL
1191,1828.612561,USDC,USDC,2022-01-21T21:45:33Z,4Rt2MXD4Ef3SJkDszBdHgG1hu1okZYS5wmMPQ4hhNiXa,4Rt2MXD4Ef3SJkDszBdHgG1hu1okZYS5wmMPQ4hhNiXa,SOL
1192,1006.057901,USDC,USDC,2022-01-21T22:34:43Z,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,BTC
1193,303.79459,USDC,USDC,2022-01-21T22:56:27Z,FGZJPiPx7GPAwcm1sDLCQZx1U2Q5gsEJ2NucQ6k2cgJd,FGZJPiPx7GPAwcm1sDLCQZx1U2Q5gsEJ2NucQ6k2cgJd,SOL
1194,25029.987999,USDC,USDC,2022-01-21T23:48:43Z,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,MNGO
1195,25224.907391,USDC,USDC,2022-01-21T23:49:18Z,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,SOL
1196,1011.834959,USDC,USDC,2022-01-22T00:06:24Z,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,SOL
1197,101.019283,USDC,USDC,2022-01-22T00:26:21Z,EFcW7ACoejmCLwgrDTSZiDMKFaXQjMcPRDTp8i34UFzn,EFcW7ACoejmCLwgrDTSZiDMKFaXQjMcPRDTp8i34UFzn,SOL
1198,1429.151217,USDC,USDC,2022-01-22T00:26:58Z,8anxH2tAsMN371CRgFjte9rvuVSfrFg6otwdyTcD5QH3,8anxH2tAsMN371CRgFjte9rvuVSfrFg6otwdyTcD5QH3,SOL
1199,72659.390408,USDC,USDC,2022-01-22T02:02:47Z,CUYyT1pciYMX5qF5zc53j3bu4388tVbm9D4zaiPAXgsX,CUYyT1pciYMX5qF5zc53j3bu4388tVbm9D4zaiPAXgsX,SOL
1200,231.816037,USDC,USDC,2022-01-22T05:40:29Z,HyGZ2thewvufHEspQBt5mG6UbCswiFkX8VrzSbAicUeb,HyGZ2thewvufHEspQBt5mG6UbCswiFkX8VrzSbAicUeb,SOL
1201,58.959846,USDC,USDC,2022-01-22T06:57:19Z,neFHdfhQFLwTcoJfLCUco1UvN8UHXx8Vmo2zU3Gp6hU,neFHdfhQFLwTcoJfLCUco1UvN8UHXx8Vmo2zU3Gp6hU,SOL
1202,546.393239,USDC,USDC,2022-01-22T16:10:50Z,3zNekfBFvfZwioZu111aYqvQdSKYMpLqoDhLodoudhjS,3zNekfBFvfZwioZu111aYqvQdSKYMpLqoDhLodoudhjS,SOL
1203,68.647129,USDC,USDC,2022-01-22T18:42:06Z,23K1YFBD9n7Favcq5VsyKgKvjHiU25HYrvAj3693RBnm,23K1YFBD9n7Favcq5VsyKgKvjHiU25HYrvAj3693RBnm,SOL
1204,142.668728,USDC,USDC,2022-01-22T23:30:07Z,8wf2Srdm3GfRSFyNaZu2MQwEveakQyUcEegSmfXMAtrA,8wf2Srdm3GfRSFyNaZu2MQwEveakQyUcEegSmfXMAtrA,SOL
1205,505.91748,USDC,USDC,2022-01-22T23:38:27Z,DGq9Kk3GrDLwEGbkb5YA56qJ43zaCpN2tUrnetENp5u2,DGq9Kk3GrDLwEGbkb5YA56qJ43zaCpN2tUrnetENp5u2,SOL
1206,101.183496,USDC,USDC,2022-01-23T01:08:01Z,DFj2jN63pFw2LS14SQK5t3Ezi7Rdh4Njq1knBo9GfnpC,DFj2jN63pFw2LS14SQK5t3Ezi7Rdh4Njq1knBo9GfnpC,SOL
1207,100.899629,USDC,USDC,2022-01-23T04:11:24Z,H65e14obSTsuDXcYijLpq1yXjo2ARAUXwQyi2REMsmHy,H65e14obSTsuDXcYijLpq1yXjo2ARAUXwQyi2REMsmHy,SOL
1208,575.52828,USDC,USDC,2022-01-24T02:19:48Z,2ArpBCN7sAmESs9Mb8YZYa6zabftj6TEmmF36hA9C6Am,2ArpBCN7sAmESs9Mb8YZYa6zabftj6TEmmF36hA9C6Am,SOL
1209,400.650968,USDC,USDC,2022-01-24T03:21:47Z,BNx9GNMkNfeicgYBC2Ukh5qppCoCvFyonvFsH532bMQu,BNx9GNMkNfeicgYBC2Ukh5qppCoCvFyonvFsH532bMQu,SOL
1210,5059.174801,USDC,USDC,2022-01-24T03:44:09Z,D2RGEY3JHUeeUNbCM2RGCT6kDoyKhyrbNvTX4MNJdKU3,D2RGEY3JHUeeUNbCM2RGCT6kDoyKhyrbNvTX4MNJdKU3,SOL
1211,427.855381,USDC,USDC,2022-01-24T05:08:16Z,2gJ9oy7iCLUzVL7ytN8Yfjx76vWczJgEgvKpyLyP2FgD,2gJ9oy7iCLUzVL7ytN8Yfjx76vWczJgEgvKpyLyP2FgD,MNGO
1212,5.016077,USDC,USDC,2022-01-25T06:23:43Z,2oqXaLP7zNrCQpwmGVNtcJ938DAn85oLWhtsFoww1HmY,2oqXaLP7zNrCQpwmGVNtcJ938DAn85oLWhtsFoww1HmY,MNGO
1213,98.361718,USDC,USDC,2022-01-25T07:51:43Z,8rLuQRTH4BwAp2VqoZGHqRvsQGsZtv28cYPmtAKsBJ1c,8rLuQRTH4BwAp2VqoZGHqRvsQGsZtv28cYPmtAKsBJ1c,SOL
1214,100.0,USDC,USDC,2022-01-25T08:57:36Z,EhQjiUhSwaZGh41r34bjsZLuxEZVfY7qfATvNHMuvdt7,EhQjiUhSwaZGh41r34bjsZLuxEZVfY7qfATvNHMuvdt7,SOL
1215,3210.378658,USDC,USDC,2022-01-25T08:58:46Z,JC3MbCwrT86ZW1ZkLrYxEKTZkkkXqnng674yyP33ibFT,JC3MbCwrT86ZW1ZkLrYxEKTZkkkXqnng674yyP33ibFT,SOL
1216,10279.82886,USDC,USDC,2022-01-25T13:31:17Z,GfSz1ttz6UzzdAS7jJfkb3JWqSoDSwad2zDqJRN7pzMF,GfSz1ttz6UzzdAS7jJfkb3JWqSoDSwad2zDqJRN7pzMF,SOL
1217,1000.0,USDC,USDC,2022-01-25T15:01:21Z,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,MNGO
1218,4755.822961,USDC,USDC,2022-01-25T16:41:12Z,4HrLBc5oAWNEoNjsCA2rFBfaemN3MmcMo8os1DBGPg85,4HrLBc5oAWNEoNjsCA2rFBfaemN3MmcMo8os1DBGPg85,SOL
1219,1012.572214,USDC,USDC,2022-01-25T17:29:41Z,BKvrZwQMiZKaAumDTjc2vQULJipTAKVjTJmuKXJqMmVf,BKvrZwQMiZKaAumDTjc2vQULJipTAKVjTJmuKXJqMmVf,SOL
1220,50000.0,USDC,USDC,2022-01-25T17:47:25Z,zJjR1FhfbeSSRrvKkPfDnEGEA5h6WZGTxzC7ZBHpJXL,zJjR1FhfbeSSRrvKkPfDnEGEA5h6WZGTxzC7ZBHpJXL,SOL
1221,10000.0,USDC,USDC,2022-01-25T17:52:16Z,8Hj4C4Row7TkhXyG53NaofbaJW6xYmZCpKPzYLdNGJ5P,8Hj4C4Row7TkhXyG53NaofbaJW6xYmZCpKPzYLdNGJ5P,SOL
1222,100.000012,USDC,USDC,2022-01-26T07:17:10Z,AdAFmEZsmQ4DKc823WqdLsqsAuXQRaK3j5T1816Aqc6f,AdAFmEZsmQ4DKc823WqdLsqsAuXQRaK3j5T1816Aqc6f,SOL
1223,1.978355,USDC,USDC,2022-01-26T18:16:17Z,8fimW95GrCkuWSHPThno7qbrmEjX13xAtxSrJGJuiNjy,8fimW95GrCkuWSHPThno7qbrmEjX13xAtxSrJGJuiNjy,SOL
1224,10736.626655,USDC,USDC,2022-01-26T21:37:32Z,EZFF7x6gyrf74g86MHr3QojzsBoeEkPdYarcNtZmxazX,EZFF7x6gyrf74g86MHr3QojzsBoeEkPdYarcNtZmxazX,SOL
1225,100.0,USDC,USDC,2022-01-27T02:15:25Z,GwmyXYLUJmragHqH8dgsgncCH2F4yYnZqhzAXLP6v2Q7,GwmyXYLUJmragHqH8dgsgncCH2F4yYnZqhzAXLP6v2Q7,SOL
1226,500.0,USDC,USDC,2022-01-27T02:39:54Z,F6LPV1DRhZersvf2LUaqXdPUjbF43VnYQSDTH7FHu43b,F6LPV1DRhZersvf2LUaqXdPUjbF43VnYQSDTH7FHu43b,SOL
1227,0.296646,USDC,USDC,2022-01-27T09:54:22Z,6iYVYvU6bVY7RXzr5fJByVpsyQXezYJo4bwYn5aNbLvG,6iYVYvU6bVY7RXzr5fJByVpsyQXezYJo4bwYn5aNbLvG,SOL
1228,12500.0,USDC,USDC,2022-01-27T11:12:16Z,BFHS21htuXubiKCo2CCJEUEwZ96GwfQ2dMJF5eVEnK8f,BFHS21htuXubiKCo2CCJEUEwZ96GwfQ2dMJF5eVEnK8f,SOL
1229,5697.736963,USDC,USDC,2022-01-27T11:50:51Z,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,SOL
1230,349.940001,USDC,USDC,2022-01-27T14:08:28Z,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,SOL
1231,10.456616,USDC,USDC,2022-01-27T15:19:59Z,FJvKaXh3QbiJcgFcmWnb7BQLjSrELoQQ1mHDR9NruXTv,FJvKaXh3QbiJcgFcmWnb7BQLjSrELoQQ1mHDR9NruXTv,SOL
1232,100.0,USDC,USDC,2022-01-27T17:18:53Z,5rNgut6rkguo3ixAQqg8t66FcMABRxphjqdHgtp1JRr,5rNgut6rkguo3ixAQqg8t66FcMABRxphjqdHgtp1JRr,SOL
1233,90.0,USDC,USDC,2022-01-27T22:58:50Z,CNfAp5o4bP6M8ex78tUSNjbLJBpzoK4S1gQGEBSYEMxo,CNfAp5o4bP6M8ex78tUSNjbLJBpzoK4S1gQGEBSYEMxo,SOL
1234,341.671014,USDC,USDC,2022-01-28T04:12:04Z,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,SOL
1235,400.0,USDC,USDC,2022-01-28T04:20:48Z,5daJyxPDty3KcwmLCuzcK38Q3Qjegzphs4CAjVun8RW7,5daJyxPDty3KcwmLCuzcK38Q3Qjegzphs4CAjVun8RW7,SOL
1236,279.968527,USDC,USDC,2022-01-28T05:56:24Z,J9zW1BogAUG72bMraNbGKzELyjyifUoiFrS2R6YizdDs,J9zW1BogAUG72bMraNbGKzELyjyifUoiFrS2R6YizdDs,SOL
1237,10000.0,USDC,USDC,2022-01-28T07:13:02Z,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,SOL
1238,950.0,USDC,USDC,2022-01-28T07:57:54Z,C2Yv4d64FNC6ZD6F5cPmkv6ASS9WVwGxEknLNXetxSN5,C2Yv4d64FNC6ZD6F5cPmkv6ASS9WVwGxEknLNXetxSN5,SOL
1239,500.0,USDC,USDC,2022-01-28T08:04:23Z,6BvyQMeegKh5xXshJVwhwRZSzVNFp6j8D9o11QUAckgT,6BvyQMeegKh5xXshJVwhwRZSzVNFp6j8D9o11QUAckgT,SOL
1240,0.1,USDC,USDC,2022-01-28T08:30:35Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,MNGO
